order_id,customer_id,order_date,item,quantity,unit_price
4998,7343,2024-08-07,Gadget Y,10,178.51
4999,7383,2023-05-18,Gadget X,9,87.80
5000,9761,2021-10-07,Widget C,10,120.10
5001,4945,2025-02-05,Widget A,10,106.65
5002,7473,2018-04-11,Gadget Z,9,157.66
5003,7679,2024-07-29,Gadget Y,1,49.06
5004,1259,2025-09-24,Gadget Y,7,42.16
5005,1475,2021-03-13,Gadget Y,1,91.86
5006,3892,2022-12-05,Gadget X,9,55.04
5007,8651,2022-03-03,Widget C,7,191.20
5008,259,2024-03-15,Doohickey,2,63.19
5009,5229,2021-08-05,Widget C,5,75.01
5010,3103,2024-11-11,Gadget Z,1,109.62
5011,8911,2016-08-24,Widget C,1,60.71
5012,1207,2025-05-29,Widget C,1,61.26
5013,9721,2025-07-30,Widget A,10,185.07
5014,7850,2025-03-29,Widget B,9,197.20
5015,8039,2023-01-12,Thingamajig,6,67.10
5016,6023,2021-10-12,Widget B,6,132.24
5017,2757,2024-02-07,Widget C,3,33.94
5018,8372,2024-07-26,Widget C,9,17.36
5019,4396,2024-03-26,Widget B,7,131.29
5020,8636,2025-08-05,Gadget Z,4,154.08
5021,3688,2020-01-30,Gadget Z,7,196.06
5022,4979,2022-02-15,Gadget Z,1,119.33
5023,6491,2019-06-16,Widget B,3,116.87
5024,3520,2018-09-25,Gadget Y,3,95.09
5025,1893,2021-03-20,Thingamajig,10,72.81
5026,6796,2023-03-14,Gadget Y,3,14.08
5027,5129,2025-05-29,Thingamajig,10,66.74
5028,3833,2021-12-28,Widget C,2,95.42
5029,3181,2021-08-05,Thingamajig,5,100.97
5030,9967,2025-10-26,Widget C,5,92.53
5031,7545,2021-09-10,Gadget Y,5,157.03
5032,5690,2023-05-17,Gadget X,2,179.80
5033,1275,2025-05-17,Gadget Y,5,45.69
5034,9356,2023-01-17,Widget A,10,27.61
5035,1012,2024-05-07,Widget C,2,141.40
5036,1888,2018-09-14,Widget C,1,23.28
5037,1777,2023-11-02,Thingamajig,3,171.02
5038,9818,2024-02-10,Gadget Z,2,181.23
5039,8775,2024-02-03,Gadget X,6,199.70
5040,6333,2021-07-16,Gadget Y,5,174.69
5041,937,2021-03-19,Widget A,5,32.69
5042,170,2022-06-22,Widget B,1,160.46
5043,3006,2022-12-19,Thingamajig,6,16.17
5044,5590,2019-11-08,Widget B,6,102.00
5045,4492,2019-06-29,Thingamajig,7,10.85
5046,2709,2022-03-13,Gadget X,10,124.78
5047,5942,2024-06-02,Gadget Z,8,38.63
5048,9181,2020-08-31,Gadget X,1,21.28
5049,6065,2022-05-12,Widget B,1,101.95
5050,4475,2024-04-12,Thingamajig,2,6.49
5051,2964,2024-06-02,Thingamajig,6,22.97
5052,7034,2025-02-21,Thingamajig,6,66.91
5053,2419,2025-10-10,Gadget X,3,189.56
5054,3786,2021-02-26,Gadget Y,10,55.73
5055,5371,2024-03-19,Widget A,6,98.50
5056,1931,2024-12-20,Gadget X,6,112.26
5057,2846,2025-08-06,Gadget Z,9,142.71
5058,4832,2018-07-18,Gadget X,4,75.45
5059,9439,2024-08-19,Thingamajig,8,26.04
5060,2537,2021-06-18,Gadget Y,8,63.24
5061,643,2024-08-06,Widget A,2,138.17
5062,8740,2025-02-09,Widget B,10,72.40
5063,815,2025-01-08,Gadget X,7,73.83
5064,4295,2024-07-24,Thingamajig,10,111.60
5065,2693,2025-07-26,Gadget X,10,34.30
5066,7587,2024-02-02,Doohickey,1,28.70
5067,3307,2024-05-27,Gadget Y,1,85.07
5068,3825,2022-01-24,Gadget X,5,117.95
5069,2134,2023-09-06,Doohickey,5,87.68
5070,1988,2025-10-24,Widget A,5,69.93
5071,7532,2024-04-30,Gadget Z,8,118.42
5072,1812,2019-01-24,Doohickey,2,83.72
5073,81,2025-08-15,Widget C,3,190.76
5074,9845,2024-10-27,Widget A,1,46.53
5075,81,2023-05-28,Gadget Z,1,54.78
5076,8323,2022-01-06,Widget A,5,108.25
5077,1688,2024-09-13,Gadget Z,5,114.43
5078,8486,2025-03-18,Gadget X,2,148.28
5079,8542,2022-02-13,Thingamajig,3,98.36
5080,7598,2019-05-25,Thingamajig,2,74.45
5081,3541,2020-03-08,Gadget X,2,41.33
5082,9458,2025-10-23,Gadget Z,4,199.12
5083,9511,2024-10-10,Gadget Y,8,121.59
5084,8204,2022-10-08,Doohickey,9,12.44
5085,5971,2023-01-25,Gadget Z,2,150.49
5086,6981,2023-03-18,Gadget X,1,171.62
5087,1760,2020-07-12,Widget C,10,159.58
5088,8453,2024-10-21,Widget B,2,99.52
5089,9075,2025-05-01,Gadget Y,7,78.75
5090,3143,2022-07-23,Gadget Z,1,153.43
5091,5267,2023-09-29,Doohickey,6,182.80
5092,4475,2025-01-11,Widget C,3,75.26
5093,5695,2022-09-19,Gadget X,3,38.47
5094,2666,2017-10-08,Widget C,2,79.33
5095,9252,2025-09-29,Widget B,1,73.67
5096,1812,2022-01-17,Gadget X,5,24.23
5097,8804,2018-09-03,Widget C,9,73.52
5098,8466,2020-10-12,Widget C,9,32.38
5099,9025,2023-01-06,Widget B,6,147.47
5100,5642,2025-10-04,Gadget Z,1,62.64
5101,5373,2022-11-09,Gadget X,3,194.96
5102,8415,2024-08-21,Widget A,6,178.42
5103,3737,2020-06-30,Thingamajig,5,117.73
5104,8055,2025-08-11,Gadget Z,10,27.80
5105,4818,2024-12-08,Doohickey,3,81.52
5106,790,2024-05-29,Widget B,2,132.38
5107,6002,2020-03-09,Doohickey,5,195.75
5108,4069,2021-01-22,Widget A,4,158.38
5109,996,2023-07-12,Gadget Z,4,181.18
5110,4740,2025-05-30,Widget B,9,122.98
5111,211,2025-06-27,Gadget X,9,14.96
5112,1323,2020-01-08,Widget A,6,190.82
5113,2967,2025-03-18,Widget B,2,91.43
5114,6443,2025-09-11,Widget A,6,82.36
5115,405,2024-11-01,Widget B,3,42.53
5116,983,2024-04-30,Gadget Z,9,90.23
5117,5026,2025-10-19,Gadget X,4,94.99
5118,4679,2020-07-23,Doohickey,8,172.28
5119,8045,2025-01-31,Widget A,8,65.10
5120,2428,2018-01-31,Widget A,2,132.58
5121,1551,2022-03-20,Gadget Y,2,34.54
5122,3499,2025-07-17,Gadget Z,10,14.47
5123,4886,2025-02-07,Thingamajig,2,101.69
5124,8765,2022-12-05,Gadget Y,2,142.40
5125,55,2017-02-26,Widget B,1,118.82
5126,60,2019-11-02,Doohickey,4,47.67
5127,1457,2024-11-26,Widget B,10,48.61
5128,1266,2025-11-02,Gadget Y,8,13.21
5129,2670,2024-10-15,Widget C,10,140.20
5130,4214,2022-07-23,Widget A,6,20.63
5131,9933,2025-05-15,Gadget Y,7,27.50
5132,4287,2021-10-10,Widget B,8,18.92
5133,6732,2022-08-19,Gadget Y,4,143.16
5134,7684,2025-03-23,Widget A,5,159.33
5135,5003,2025-10-31,Widget B,2,29.19
5136,9095,2025-05-26,Thingamajig,3,100.70
5137,2407,2025-08-15,Widget C,6,109.35
5138,5684,2020-04-26,Thingamajig,10,44.30
5139,5536,2023-05-30,Widget A,10,164.02
5140,8204,2023-08-15,Widget B,3,198.71
5141,6353,2021-09-16,Widget A,4,196.05
5142,8415,2025-01-05,Gadget Y,2,135.35
5143,4237,2025-08-09,Thingamajig,1,28.37
5144,1089,2024-12-28,Doohickey,1,105.33
5145,5228,2022-11-28,Thingamajig,2,167.86
5146,4891,2019-10-20,Thingamajig,6,23.66
5147,2452,2025-02-28,Gadget Y,1,113.19
5148,9569,2025-06-20,Thingamajig,6,128.77
5149,9539,2022-12-22,Widget A,6,21.92
5150,6347,2024-09-02,Widget B,2,121.46
5151,2507,2024-11-10,Gadget Y,4,130.81
5152,3039,2022-05-20,Gadget Z,10,123.29
5153,5251,2020-04-09,Widget B,3,163.54
5154,782,2022-04-12,Thingamajig,9,104.81
5155,3716,2018-11-28,Widget A,5,28.14
5156,6675,2020-07-10,Doohickey,10,53.24
5157,2379,2025-03-16,Doohickey,1,154.27
5158,4749,2025-05-02,Gadget X,1,43.69
5159,8806,2024-11-12,Widget B,8,90.65
5160,5163,2022-11-22,Widget A,8,167.23
5161,8358,2025-07-14,Widget A,3,7.40
5162,8485,2023-05-08,Gadget Y,4,39.88
5163,1986,2018-08-19,Widget A,3,99.76
5164,1384,2024-09-16,Doohickey,1,23.02
5165,9525,2023-10-10,Thingamajig,9,125.31
5166,2107,2023-05-22,Thingamajig,9,110.45
5167,1958,2021-10-13,Gadget Z,8,128.68
5168,3948,2022-05-28,Widget B,8,74.65
5169,3953,2024-02-16,Doohickey,9,98.15
5170,9657,2024-05-02,Thingamajig,4,142.89
5171,7321,2025-08-21,Doohickey,4,46.70
5172,1246,2023-09-24,Widget B,7,167.52
5173,4540,2025-07-17,Doohickey,8,154.42
5174,2081,2024-06-26,Doohickey,10,186.30
5175,9272,2022-09-24,Doohickey,7,168.04
5176,3344,2021-11-18,Gadget X,8,50.22
5177,2031,2021-11-21,Gadget Y,3,192.16
5178,3902,2025-08-14,Gadget X,9,77.48
5179,5296,2022-08-12,Gadget Z,5,112.27
5180,5161,2025-07-15,Thingamajig,6,131.23
5181,1917,2021-01-11,Widget B,9,14.80
5182,3795,2023-11-24,Widget A,3,150.06
5183,6241,2020-06-15,Thingamajig,1,155.12
5184,1798,2023-09-30,Widget B,10,131.74
5185,3001,2025-10-28,Gadget Y,2,45.20
5186,6363,2025-05-12,Widget C,1,152.14
5187,8765,2022-09-26,Gadget Z,7,149.67
5188,7258,2020-10-09,Gadget X,8,97.81
5189,375,2019-06-23,Gadget X,5,147.98
5190,749,2025-03-23,Widget B,3,87.44
5191,8957,2023-07-30,Gadget Z,10,135.16
5192,1714,2022-04-23,Thingamajig,8,160.24
5193,8098,2024-08-09,Thingamajig,9,170.69
5194,9422,2017-06-07,Thingamajig,8,146.15
5195,8168,2025-02-13,Gadget Y,4,73.56
5196,2173,2021-07-23,Gadget X,6,134.99
5197,7832,2025-07-13,Gadget Z,7,146.95
5198,3556,2025-05-28,Gadget Z,8,63.60
5199,3763,2025-01-19,Widget C,5,52.33
5200,8169,2023-10-10,Gadget Y,5,93.13
5201,8599,2020-03-03,Gadget X,1,137.73
5202,4237,2025-08-05,Widget B,5,102.57
5203,2211,2024-03-01,Gadget Z,9,175.83
5204,3556,2023-10-03,Widget A,7,197.52
5205,5007,2025-05-13,Widget B,8,139.50
5206,5251,2022-07-16,Gadget X,1,100.75
5207,8267,2024-08-14,Gadget X,8,106.09
5208,8523,2025-03-16,Widget B,10,191.45
5209,1688,2025-03-30,Gadget X,6,183.17
5210,404,2025-07-23,Widget B,7,186.47
5211,3221,2024-02-18,Widget C,3,81.54
5212,7123,2018-08-24,Widget C,8,121.91
5213,5303,2023-09-21,Gadget X,4,138.69
5214,9755,2021-10-11,Widget A,10,195.95
5215,5132,2022-04-12,Widget B,4,121.73
5216,6849,2023-03-22,Widget A,10,54.71
5217,653,2019-04-29,Widget B,1,182.55
5218,8809,2023-01-18,Gadget X,3,17.27
5219,1334,2021-11-29,Widget B,4,48.44
5220,7863,2020-08-01,Gadget X,9,21.98
5221,2264,2023-05-18,Thingamajig,9,94.52
5222,9604,2025-05-09,Widget A,6,181.91
5223,1064,2022-12-26,Widget C,2,126.67
5224,8085,2025-10-23,Thingamajig,7,103.03
5225,811,2018-11-07,Widget C,6,34.03
5226,8466,2025-10-18,Thingamajig,7,159.17
5227,3034,2025-06-20,Doohickey,2,74.29
5228,9146,2022-12-31,Widget C,8,198.96
5229,7919,2023-10-04,Thingamajig,4,46.29
5230,7626,2018-05-29,Doohickey,9,8.79
5231,3770,2023-06-17,Widget B,1,84.34
5232,1425,2025-07-26,Gadget X,6,58.59
5233,3417,2024-05-24,Gadget Y,4,75.87
5234,9324,2024-04-02,Thingamajig,8,31.29
5235,7588,2025-02-11,Gadget Z,7,149.24
5236,7257,2024-08-28,Thingamajig,6,42.04
5237,1401,2021-06-22,Gadget Z,7,78.21
5238,4002,2025-01-25,Gadget X,1,13.13
5239,7949,2025-10-18,Thingamajig,8,120.19
5240,6832,2018-05-11,Widget A,10,108.62
5241,9271,2025-10-07,Thingamajig,3,53.24
5242,4426,2021-12-22,Widget A,5,107.05
5243,6869,2024-09-25,Widget B,10,177.85
5244,1257,2018-11-21,Widget B,10,15.00
5245,5701,2020-11-06,Doohickey,9,60.25
5246,2040,2025-05-29,Doohickey,1,197.09
5247,7840,2025-09-12,Widget B,5,129.06
5248,2133,2024-09-22,Gadget Z,7,188.06
5249,2738,2025-10-28,Gadget Z,9,135.62
5250,9618,2024-03-29,Thingamajig,3,193.91
5251,3316,2025-03-17,Gadget Z,10,114.41
5252,1577,2024-09-18,Thingamajig,10,101.30
5253,4072,2020-06-19,Doohickey,10,186.72
5254,7023,2024-01-10,Widget B,2,6.80
5255,3834,2024-03-01,Gadget X,3,53.02
5256,8361,2023-02-28,Widget B,4,17.62
5257,4377,2025-08-31,Thingamajig,7,95.96
5258,5330,2023-01-14,Widget A,10,56.99
5259,6045,2023-12-11,Widget C,8,118.69
5260,1919,2021-05-04,Widget C,9,50.33
5261,8159,2023-04-12,Gadget Z,6,32.49
5262,7410,2021-12-09,Thingamajig,2,59.39
5263,2429,2023-05-22,Gadget Y,10,151.63
5264,2548,2017-01-20,Gadget Z,9,29.17
5265,3784,2016-11-29,Gadget X,5,109.21
5266,8016,2025-05-14,Gadget Y,3,9.70
5267,9196,2019-06-01,Doohickey,4,101.13
5268,1885,2023-12-07,Doohickey,6,121.56
5269,8884,2024-11-03,Widget A,10,112.14
5270,8777,2024-08-26,Gadget X,4,178.01
5271,7872,2025-09-09,Widget B,7,171.18
5272,6621,2018-12-23,Thingamajig,9,23.06
5273,4248,2023-12-22,Gadget X,7,143.03
5274,6192,2023-06-21,Gadget Z,1,167.14
5275,5806,2021-07-20,Gadget X,4,142.83
5276,3318,2024-09-29,Gadget X,2,95.04
5277,3395,2025-02-18,Thingamajig,5,71.52
5278,2945,2025-08-30,Gadget X,8,54.00
5279,4529,2023-09-27,Gadget Z,7,57.87
5280,9360,2024-11-06,Gadget X,4,78.99
5281,9292,2025-05-02,Widget B,1,95.45
5282,1811,2025-07-20,Thingamajig,1,31.69
5283,866,2022-04-13,Gadget Z,6,99.21
5284,6973,2025-05-09,Widget B,6,85.14
5285,9597,2021-11-29,Gadget Z,9,94.66
5286,7159,2025-03-14,Gadget Y,2,76.24
5287,2245,2025-07-09,Gadget Y,8,129.61
5288,7837,2025-08-28,Widget C,1,38.78
5289,4757,2025-11-04,Gadget X,5,147.13
5290,9694,2019-12-14,Gadget X,6,199.00
5291,9668,2021-10-19,Doohickey,7,98.81
5292,5035,2021-03-16,Widget C,3,151.47
5293,3860,2022-02-25,Doohickey,10,37.83
5294,4694,2021-12-05,Thingamajig,8,67.32
5295,5909,2018-01-03,Widget A,1,121.77
5296,3185,2024-01-30,Gadget Y,4,51.41
5297,7129,2021-05-12,Gadget Z,7,111.40
5298,7511,2022-12-24,Widget B,7,128.64
5299,627,2024-08-30,Gadget X,1,64.87
5300,848,2024-11-13,Doohickey,9,174.66
5301,8989,2020-12-07,Gadget Z,1,84.43
5302,7924,2018-03-09,Thingamajig,9,94.64
5303,662,2017-11-05,Widget B,9,151.59
5304,3354,2024-03-31,Doohickey,6,43.66
5305,4807,2025-10-16,Gadget X,3,99.68
5306,2983,2024-09-12,Widget C,1,49.06
5307,3429,2025-03-07,Gadget Y,5,113.04
5308,912,2022-01-23,Widget B,9,136.10
5309,1829,2025-06-30,Widget C,3,83.12
5310,3923,2022-07-02,Thingamajig,10,118.32
5311,2900,2022-12-01,Gadget Z,7,98.17
5312,2932,2024-10-03,Doohickey,5,40.13
5313,3537,2022-06-02,Widget C,9,157.15
5314,3053,2020-04-08,Widget B,4,8.36
5315,1936,2022-03-18,Thingamajig,7,122.69
5316,3796,2024-11-16,Gadget Y,9,199.49
5317,6011,2025-08-25,Gadget Z,10,84.99
5318,8141,2024-01-16,Widget A,10,107.67
5319,8703,2025-09-16,Widget C,8,49.41
5320,2613,2022-07-06,Widget A,5,175.87
5321,5925,2018-08-01,Widget A,2,165.84
5322,2727,2024-03-31,Thingamajig,4,195.97
5323,9276,2024-12-12,Gadget Z,3,93.17
5324,3244,2016-12-15,Widget A,5,112.08
5325,1972,2025-10-16,Gadget X,4,66.94
5326,9615,2019-04-14,Widget B,7,23.70
5327,2578,2025-07-10,Gadget Y,8,162.91
5328,7358,2025-07-04,Gadget Y,2,85.59
5329,9554,2023-10-03,Gadget Y,10,137.95
5330,7919,2018-09-19,Widget A,3,120.64
5331,3328,2023-10-06,Widget B,8,27.97
5332,2312,2024-04-29,Widget B,2,189.06
5333,8452,2022-12-22,Widget C,9,108.89
5334,5921,2017-07-03,Doohickey,10,195.17
5335,371,2024-09-12,Widget C,8,35.15
5336,1239,2025-09-19,Gadget Z,5,71.67
5337,5246,2023-11-10,Widget A,8,147.35
5338,1995,2018-09-17,Thingamajig,8,41.43
5339,2446,2019-06-09,Gadget Z,8,155.23
5340,6843,2019-03-05,Doohickey,9,10.12
5341,5486,2025-05-06,Widget A,5,94.34
5342,9108,2025-01-29,Thingamajig,4,158.25
5343,9483,2021-10-06,Gadget X,2,160.09
5344,6946,2022-05-19,Gadget Y,3,160.60
5345,1047,2025-06-28,Widget C,9,89.85
5346,3836,2024-06-15,Thingamajig,10,156.09
5347,2520,2023-04-10,Gadget X,9,107.53
5348,1524,2020-02-25,Gadget X,4,147.24
5349,779,2023-12-30,Doohickey,5,184.53
5350,3809,2019-01-02,Widget B,10,7.80
5351,7968,2025-08-29,Thingamajig,8,55.27
5352,8275,2022-09-09,Gadget X,10,167.83
5353,6780,2024-10-28,Widget B,9,176.99
5354,7365,2022-06-27,Gadget Z,8,134.31
5355,4397,2022-11-03,Widget A,1,106.35
5356,6868,2025-06-16,Gadget X,1,195.04
5357,5588,2024-08-24,Thingamajig,4,158.34
5358,552,2017-03-01,Gadget X,6,155.46
5359,5130,2017-09-25,Widget A,10,157.93
5360,266,2025-05-31,Gadget Z,8,95.84
5361,361,2024-04-26,Gadget Y,3,10.86
5362,3143,2022-06-25,Doohickey,6,165.48
5363,2261,2024-10-24,Doohickey,1,129.46
5364,667,2020-09-11,Thingamajig,6,141.99
5365,8971,2022-02-11,Thingamajig,10,167.19
5366,4335,2018-07-22,Widget B,10,198.12
5367,6085,2025-09-13,Widget C,2,117.34
5368,5994,2025-10-14,Widget B,1,81.50
5369,7935,2022-11-11,Gadget Z,9,12.63
5370,7500,2025-01-01,Thingamajig,6,10.17
5371,2640,2020-01-21,Widget B,8,163.18
5372,5694,2021-09-21,Widget B,4,9.36
5373,1225,2025-01-16,Gadget X,3,82.56
5374,2222,2024-10-17,Gadget X,6,148.80
5375,3711,2018-08-27,Widget A,2,198.44
5376,9829,2025-10-12,Doohickey,10,147.60
5377,1701,2019-12-08,Thingamajig,10,170.40
5378,6578,2023-12-22,Gadget Z,1,38.88
5379,2686,2025-10-08,Widget C,9,25.83
5380,7591,2019-12-05,Widget A,5,160.22
5381,7967,2017-09-07,Gadget Y,5,158.24
5382,9387,2025-09-30,Widget C,3,95.56
5383,8647,2023-11-04,Widget B,8,126.99
5384,6024,2023-06-12,Gadget X,4,62.01
5385,5554,2021-03-05,Gadget Y,9,140.16
5386,3416,2020-01-07,Widget A,8,6.24
5387,6926,2024-01-26,Widget A,6,195.40
5388,5358,2024-09-20,Gadget Z,9,127.11
5389,5893,2025-07-07,Gadget Y,6,174.64
5390,1565,2022-11-13,Widget A,2,81.41
5391,4424,2025-07-12,Widget B,4,139.08
5392,7286,2020-06-14,Widget C,8,31.08
5393,2960,2025-07-04,Gadget X,1,123.75
5394,8325,2021-07-11,Gadget Z,2,168.82
5395,1595,2022-08-22,Widget B,6,47.15
5396,6866,2024-09-11,Gadget X,4,137.45
5397,6388,2024-03-08,Widget C,6,144.29
5398,6520,2020-02-16,Gadget Y,4,160.61
5399,5277,2016-12-09,Gadget Z,2,150.35
5400,4583,2023-12-11,Doohickey,6,157.40
5401,588,2017-07-18,Gadget Y,1,120.63
5402,8497,2023-06-23,Widget A,6,148.50
5403,7251,2020-09-13,Widget C,10,188.57
5404,6130,2022-08-12,Doohickey,7,184.30
5405,5307,2025-08-20,Gadget X,6,173.43
5406,988,2025-08-08,Widget A,10,76.31
5407,2476,2021-02-24,Doohickey,3,173.25
5408,4654,2023-11-29,Thingamajig,2,18.62
5409,2428,2020-01-11,Doohickey,1,118.09
5410,5481,2025-08-01,Widget B,3,51.85
5411,8086,2025-10-09,Gadget Z,1,60.95
5412,5446,2025-04-21,Widget C,7,109.54
5413,8752,2025-06-12,Gadget X,7,151.57
5414,762,2024-09-21,Doohickey,6,113.91
5415,3222,2025-06-12,Gadget Y,4,126.64
5416,1721,2023-04-08,Gadget X,7,65.37
5417,1238,2025-02-13,Widget C,2,101.93
5418,1550,2025-10-06,Doohickey,8,102.22
5419,2919,2025-04-29,Thingamajig,7,141.22
5420,7195,2025-11-02,Gadget Y,9,9.89
5421,5287,2025-04-13,Gadget Y,1,26.08
5422,1565,2025-10-13,Widget A,7,139.93
5423,1872,2024-05-13,Gadget X,9,41.64
5424,7710,2023-08-24,Widget B,7,90.38
5425,8890,2024-03-20,Gadget Z,3,190.04
5426,401,2020-11-09,Widget B,1,16.88
5427,7858,2021-07-18,Gadget X,5,147.66
5428,9560,2022-04-28,Doohickey,10,78.26
5429,6973,2025-05-26,Widget C,2,12.65
5430,2354,2021-09-04,Doohickey,7,67.08
5431,4586,2021-07-10,Widget A,1,151.76
5432,6645,2023-12-05,Widget A,2,58.60
5433,9393,2024-03-02,Gadget Z,3,170.44
5434,8414,2024-07-10,Widget C,2,158.15
5435,4283,2024-07-02,Doohickey,9,43.78
5436,8551,2025-06-15,Gadget Z,8,134.15
5437,5070,2025-06-19,Widget C,9,87.94
5438,5457,2025-05-24,Widget B,7,18.82
5439,4723,2025-09-13,Widget B,3,21.18
5440,544,2025-10-15,Widget A,1,116.30
5441,4112,2022-04-17,Doohickey,6,147.13
5442,8836,2022-07-14,Gadget Y,4,47.62
5443,6625,2022-06-14,Doohickey,3,170.55
5444,2224,2022-05-08,Widget B,5,148.39
5445,5321,2022-08-21,Widget A,9,183.96
5446,3088,2024-07-13,Gadget X,1,91.48
5447,3635,2020-02-29,Gadget Z,6,114.11
5448,3990,2024-04-07,Widget A,4,62.17
5449,6227,2018-11-07,Thingamajig,1,115.02
5450,6642,2022-06-24,Gadget X,10,76.69
5451,5684,2020-06-17,Gadget Z,2,45.72
5452,6438,2023-08-19,Widget B,6,182.45
5453,1931,2024-05-01,Widget C,10,108.65
5454,7787,2025-04-06,Gadget X,2,172.12
5455,741,2025-10-10,Widget A,5,178.32
5456,628,2023-05-23,Gadget Z,1,177.15
5457,3918,2024-08-26,Widget C,4,71.73
5458,5509,2023-11-06,Widget C,7,104.30
5459,6548,2025-10-11,Widget B,8,114.34
5460,562,2024-12-18,Gadget Z,5,68.34
5461,3086,2024-10-21,Gadget Z,2,199.59
5462,7077,2020-10-21,Gadget Y,3,104.90
5463,9414,2019-11-06,Widget A,6,150.30
5464,6963,2024-08-09,Widget B,1,120.90
5465,5418,2021-06-15,Widget B,7,151.96
5466,4035,2024-10-28,Thingamajig,1,102.34
5467,1051,2024-11-09,Widget C,6,154.65
5468,6544,2021-04-08,Gadget Z,7,156.38
5469,8514,2025-08-05,Gadget Y,3,178.03
5470,1811,2024-09-08,Widget B,7,90.03
5471,5195,2019-06-01,Doohickey,7,21.11
5472,1774,2024-11-08,Gadget Y,7,191.75
5473,1202,2025-06-26,Gadget X,7,11.46
5474,9676,2025-04-17,Doohickey,3,27.81
5475,9782,2023-04-09,Gadget Z,8,188.99
5476,8722,2022-04-01,Widget B,8,188.30
5477,6318,2022-10-06,Widget B,8,11.43
5478,7209,2024-04-27,Widget A,8,60.09
5479,4669,2023-11-27,Widget A,5,95.11
5480,2731,2023-05-21,Widget C,1,29.10
5481,3970,2020-07-22,Thingamajig,5,159.13
5482,5192,2021-05-03,Doohickey,10,184.71
5483,2745,2022-05-15,Doohickey,7,19.03
5484,5288,2024-08-08,Widget A,6,53.42
5485,5900,2022-07-07,Gadget X,5,175.54
5486,5316,2023-10-10,Gadget Y,9,23.93
5487,5811,2025-08-29,Widget A,5,98.19
5488,8696,2024-11-22,Gadget X,2,165.28
5489,9567,2021-09-10,Doohickey,8,198.79
5490,3905,2023-06-19,Gadget X,8,163.84
5491,358,2025-09-27,Widget B,7,27.63
5492,4403,2022-08-31,Gadget Z,5,28.61
5493,3531,2023-07-25,Doohickey,1,116.51
5494,3110,2022-11-02,Gadget Z,6,101.42
5495,6075,2025-09-21,Widget A,7,115.53
5496,5805,2018-08-13,Thingamajig,9,116.71
5497,3381,2025-05-27,Doohickey,3,114.31
5498,2232,2025-10-01,Gadget X,10,108.82
5499,2135,2018-04-20,Doohickey,7,153.63
5500,1492,2024-12-01,Gadget Z,1,145.75
5501,1350,2023-08-13,Widget C,3,149.25
5502,7826,2021-02-26,Widget A,9,88.67
5503,8602,2025-08-31,Gadget Y,7,45.07
5504,4693,2017-08-11,Thingamajig,4,175.71
5505,5847,2020-03-12,Gadget Y,10,183.93
5506,4245,2024-09-20,Doohickey,2,28.02
5507,3344,2021-11-12,Widget B,7,187.08
5508,9791,2021-07-26,Widget C,6,13.48
5509,4134,2018-09-19,Thingamajig,5,22.53
5510,2500,2024-11-07,Widget C,9,54.17
5511,7297,2019-06-07,Widget C,8,160.04
5512,4012,2025-08-02,Thingamajig,7,98.39
5513,2664,2024-05-03,Widget C,9,179.90
5514,1830,2022-10-14,Gadget Z,4,71.12
5515,9116,2017-03-12,Widget A,1,119.58
5516,1102,2025-02-03,Doohickey,7,116.97
5517,950,2020-02-16,Widget A,2,47.46
5518,1282,2024-05-01,Widget A,3,13.02
5519,4328,2025-02-28,Gadget Z,3,118.47
5520,9356,2025-01-10,Gadget Y,4,49.44
5521,1050,2025-01-19,Gadget Z,10,168.88
5522,1855,2019-04-24,Gadget Z,2,126.47
5523,7393,2019-10-09,Thingamajig,4,124.10
5524,3222,2023-02-03,Widget C,7,33.35
5525,5912,2020-08-16,Widget B,3,165.05
5526,8585,2021-08-06,Doohickey,9,46.76
5527,5861,2023-07-04,Gadget Z,1,38.21
5528,507,2024-09-04,Widget B,1,96.75
5529,6099,2023-06-13,Widget B,8,68.33
5530,9888,2025-08-22,Thingamajig,1,176.88
5531,6858,2023-08-09,Gadget X,2,125.56
5532,3374,2025-07-12,Widget B,3,69.12
5533,2245,2024-10-05,Gadget X,10,184.31
5534,6915,2023-03-08,Thingamajig,2,119.70
5535,5862,2024-12-12,Doohickey,4,120.92
5536,3864,2019-04-10,Doohickey,2,126.27
5537,1335,2017-08-02,Widget B,6,78.18
5538,8333,2025-09-12,Gadget Z,3,85.19
5539,5395,2023-12-30,Gadget Z,8,106.33
5540,7458,2025-07-17,Gadget Z,2,111.43
5541,7865,2023-01-04,Widget A,9,141.26
5542,5074,2019-11-24,Thingamajig,7,174.95
5543,8147,2019-06-02,Thingamajig,10,99.92
5544,946,2021-05-23,Thingamajig,9,101.27
5545,6768,2025-01-31,Gadget X,4,120.67
5546,6200,2022-07-08,Gadget Y,3,183.06
5547,5801,2025-06-03,Doohickey,10,117.61
5548,6166,2025-04-25,Thingamajig,2,70.79
5549,6144,2022-01-07,Doohickey,1,25.23
5550,9013,2020-01-02,Widget A,6,74.08
5551,9806,2020-07-18,Widget B,7,62.10
5552,8518,2019-07-02,Thingamajig,4,76.18
5553,4327,2024-06-29,Widget B,10,66.12
5554,6334,2024-06-01,Widget C,3,169.05
5555,2225,2025-02-06,Gadget X,1,179.64
5556,7746,2024-04-26,Widget C,5,183.16
5557,2196,2021-12-22,Gadget Y,8,104.10
